seed,family,layer,parameter_path,shape,dtype,elements,numerical_rank,stable_rank,effective_rank_entropy,largest_singular_value,smallest_singular_value,spectral_norm,frobenius_norm,condition_number,rank_384_energy_fraction,rank_384_energy_percent,rank_384_relative_frobenius_error,rank_320_energy_fraction,rank_320_energy_percent,rank_320_relative_frobenius_error,rank_256_energy_fraction,rank_256_energy_percent,rank_256_relative_frobenius_error,rank_192_energy_fraction,rank_192_energy_percent,rank_192_relative_frobenius_error,rank_160_energy_fraction,rank_160_energy_percent,rank_160_relative_frobenius_error,rank_128_energy_fraction,rank_128_energy_percent,rank_128_relative_frobenius_error,rank_96_energy_fraction,rank_96_energy_percent,rank_96_relative_frobenius_error,rank_64_energy_fraction,rank_64_energy_percent,rank_64_relative_frobenius_error
seed1,m_wq,10,layers.m_wq[10],512x512,float64,262144,512,6.629830962307367,54.73501803834057,16.858788378100094,0.0009371448484201443,16.858788378100094,43.408780672788836,17989.522544482792,0.9990580490509192,99.90580490509193,0.030691219413388957,0.9966934608712416,99.66934608712415,0.05750251410815396,0.9917195554688963,99.17195554688963,0.09099694792191472,0.9822628352201747,98.22628352201747,0.13318094751061557,0.9746688753239507,97.46688753239508,0.15915754671409477,0.9637329889539513,96.37329889539514,0.1904389956023941,0.945970849518384,94.5970849518384,0.23244171415995032,0.9101441007612816,91.01441007612816,0.29975973585309684
seed1,m_wq,11,layers.m_wq[11],512x512,float64,262144,512,28.684532623989377,117.36240312286698,8.805735049501472,0.0006563141177747206,8.805735049501472,47.16170561837643,13416.952052407372,0.9990946198882804,99.90946198882804,0.030089534920293953,0.9967281970597525,99.67281970597524,0.0571996760501975,0.9912792984654576,99.12792984654575,0.09338469646865276,0.9790833931891944,97.90833931891943,0.14462574739929834,0.9670407324242636,96.70407324242636,0.18154687432103153,0.9445217545882524,94.45217545882524,0.2355382037202195,0.8978547686584892,89.78547686584892,0.31960167606179846,0.7883706865150149,78.83706865150148,0.46003186138025826
seed1,m_wk,0,layers.m_wk[0],512x512,float64,262144,512,6.93930221580945,26.7300884448482,14.545162708008581,0.0003700731195432824,14.545162708008581,38.315675349323534,39303.48339257705,0.9989978026805505,99.89978026805505,0.031657500208473584,0.9965091136530696,99.65091136530695,0.05908372319793667,0.9914755610953001,99.14755610953002,0.09232788801169392,0.9827314035507835,98.27314035507835,0.13141003176780883,0.9764916575310645,97.64916575310644,0.15332430488652318,0.9687144138079253,96.87144138079253,0.1768773196090292,0.9589718756229607,95.89718756229607,0.20255400360654263,0.9464570610216576,94.64570610216576,0.23139347220339296
seed1,m_wk,1,layers.m_wk[1],512x512,float64,262144,512,3.9320249307172195,21.183736368610308,20.490549051468467,0.00036939390441504565,20.490549051468467,40.63139441822075,55470.72868978797,0.9992822043743076,99.92822043743075,0.026791708151822045,0.9974198437169767,99.74198437169767,0.05079523878301319,0.9933811987161634,99.33811987161634,0.08135601565856472,0.9859061059822808,98.59061059822808,0.11871770726272982,0.9802704395973101,98.027043959731,0.1404619535770805,0.9729083937875,97.29083937875001,0.1645952800432016,0.9629644143443763,96.29644143443763,0.1924463188934091,0.9483631540245412,94.83631540245412,0.22723742204016223
seed1,m_wk,2,layers.m_wk[2],512x512,float64,262144,512,4.8205723124852975,27.523575835510353,18.617917861389483,0.0003259432233092582,18.617917861389483,40.87713138860491,57120.12562299727,0.9992625207256236,99.92625207256236,0.02715656963565899,0.9972874697433091,99.7287469743309,0.052081957112717424,0.993042973984125,99.3042973984125,0.08340878860093222,0.9851578799653462,98.51578799653463,0.1218282398898293,0.9791444796859368,97.91444796859368,0.14441440480112513,0.9710994838906477,97.10994838906477,0.17000151796190613,0.9601424928490793,96.01424928490793,0.19964345005764836,0.9434532764050249,94.34532764050249,0.23779554998984978
seed1,m_wk,3,layers.m_wk[3],512x512,float64,262144,512,6.06783700193436,35.66480156147,17.152165583221752,0.0007041529399908398,17.152165583221752,42.25089505541875,24358.57980433183,0.9992530093993474,99.92530093993473,0.027331128784824122,0.9973120329701523,99.73120329701523,0.05184560762347905,0.9930962416950939,99.30962416950939,0.08308885788663894,0.985123926017708,98.5123926017708,0.12196751199517009,0.9789673796063865,97.89673796063865,0.1450262748387806,0.9705980455223359,97.05980455223359,0.17146998127271182,0.9588898562936637,95.88898562936637,0.20275636539042677,0.939469445929458,93.9469445929458,0.24602957966582387
seed1,m_wk,4,layers.m_wk[4],512x512,float64,262144,512,4.30994974283736,29.23284764001826,20.431628600900883,8.643895097927717e-05,20.431628600900883,42.416915940149636,236370.62191787997,0.9994515282512793,99.94515282512792,0.023419473707168292,0.9978792834976538,99.78792834976538,0.04605123779385569,0.9942947400065703,99.42947400065702,0.07553317147736976,0.9871617513473623,98.71617513473623,0.11330599566059034,0.9814754940787778,98.14754940787778,0.1361047608323171,0.9735842861318307,97.35842861318307,0.16252911698575526,0.9620279206303795,96.20279206303795,0.1948642588306551,0.9429012856943189,94.29012856943189,0.23895337266019315
seed1,m_wk,5,layers.m_wk[5],512x512,float64,262144,512,7.029266717228061,44.28387040222206,16.14626570539833,0.0008212901748743108,16.14626570539833,42.80821372450641,19659.63577717137,0.9992564510381912,99.92564510381912,0.027268094209328922,0.9972594198796612,99.72594198796611,0.05235055033463204,0.9928816546181752,99.28816546181753,0.08437028731623927,0.9843721889082732,98.43721889082731,0.1250112438612097,0.9777538634517585,97.77538634517585,0.14915138801982863,0.9685684130057433,96.85684130057433,0.17728955692385479,0.9549632239301504,95.49632239301505,0.21221869868098234,0.9310788904101401,93.10788904101402,0.26252830245491604
seed1,m_wk,6,layers.m_wk[6],512x512,float64,262144,512,15.424745812335813,76.08150859769016,11.030247577249975,2.9075531032118647e-05,11.030247577249975,43.3205805804784,379365.30084576184,0.9991187061445598,99.91187061445598,0.02968659386726985,0.9967438115817532,99.67438115817532,0.05706302146089724,0.9913509126199676,99.13509126199675,0.09300046978393416,0.9803744866654668,98.03744866654668,0.14009108941875362,0.9711549217153708,97.11549217153707,0.16983838872477927,0.9573572470800499,95.735724708005,0.20650121772025976,0.9341629726392304,93.41629726392304,0.2565872704573818,0.884214282615889,88.4214282615889,0.3402730041953241
seed1,m_wk,7,layers.m_wk[7],512x512,float64,262144,512,8.392891771117156,52.52452824036925,15.531923390493043,0.0006988446138629342,15.531923390493043,44.99674007784943,22225.145736816612,0.9992882392623127,99.92882392623127,0.026678844384405143,0.9973950067194174,99.73950067194174,0.05103913479461238,0.9932219678711257,99.32219678711257,0.08232880497659546,0.9850731667202415,98.50731667202415,0.12217542011287919,0.978589789062079,97.85897890620791,0.14632228448845702,0.9693701025600726,96.93701025600726,0.17501399212613655,0.9551053257134381,95.51053257134382,0.21188363383367273,0.9266944398880204,92.66944398880203,0.2707499955899901
seed1,m_wk,8,layers.m_wk[8],512x512,float64,262144,512,7.776498832754325,49.98217650181789,15.53429279262358,8.812659105884739e-05,15.53429279262358,43.3195106552916,176272.48037145115,0.999540748771843,99.9540748771843,0.021430147646645897,0.9981642137991263,99.81642137991264,0.0428460756764684,0.9948105372426213,99.48105372426213,0.07203792582646136,0.9875635614279917,98.75635614279918,0.11151878125234452,0.9811814770991261,98.1181477099126,0.1371806214480527,0.9714658613935377,97.14658613935377,0.16892050972709696,0.9555465116644526,95.55465116644525,0.2108399590579248,0.9234979540296454,92.34979540296455,0.2765900323047716
seed1,m_wk,9,layers.m_wk[9],512x512,float64,262144,512,9.933870149353892,56.78542779212559,13.93652391136592,0.00037941717615104677,13.93652391136592,43.925195557243704,36731.399597517855,0.9992387913320108,99.92387913320108,0.027590010293387583,0.9972158825568378,99.72158825568378,0.05276473673924854,0.9927230387535458,99.27230387535458,0.08530510680172765,0.9838794554144805,98.38794554144805,0.12696670660263454,0.9766514379142541,97.66514379142541,0.15280236282775825,0.9662009669763899,96.62009669763899,0.1838451332606063,0.9499543521354504,94.99543521354504,0.22370884619198583,0.9182948533377409,91.82948533377409,0.2858411213633531
seed1,m_wk,10,layers.m_wk[10],512x512,float64,262144,512,8.484275988254891,58.619658344172365,14.955657039562928,0.0007587004042353064,14.955657039562928,43.56250959872395,19712.20386344294,0.9993309422550027,99.93309422550027,0.02586615056395634,0.9974806838799593,99.74806838799593,0.050192789522407986,0.9932288989380855,99.32288989380855,0.08228670039510927,0.9846433988333821,98.46433988333821,0.12392175421054148,0.9774036432895313,97.74036432895313,0.15032084589460196,0.9666141686548027,96.66141686548026,0.18271790099822555,0.9489211460384843,94.89211460384843,0.2260063139859497,0.9122067907960492,91.22067907960492,0.2962991886656979
seed1,m_wk,11,layers.m_wk[11],512x512,float64,262144,512,19.109050583613588,118.07118804741732,10.843866592080373,0.0012112964778835562,10.843866592080373,47.40277004584768,8952.281121982103,0.9991947124718066,99.91947124718065,0.028377588484461137,0.9968800092965695,99.68800092965695,0.055856876957367546,0.991208371435655,99.1208371435655,0.09376368467773123,0.9779888023325579,97.79888023325579,0.14836171226917708,0.9645776629189239,96.45776629189238,0.18820822798452813,0.9396358239002269,93.9635823900227,0.24569122104742178,0.8888862801276521,88.88862801276521,0.3333372464522197,0.7751745046063424,77.51745046063424,0.4741576693397014
seed1,m_wv,0,layers.m_wv[0],512x512,float64,262144,512,23.614980119913547,102.29882488869973,8.809252143579128,0.0006322391849495537,8.809252143579128,42.80877820803969,13933.41689867264,0.9986752981512398,99.86752981512397,0.03639645379374497,0.9953437114735871,99.53437114735871,0.06823700261890807,0.9885303104067623,98.85303104067623,0.10709663670366912,0.9758201653085298,97.58201653085298,0.15549866459706407,0.965624880489538,96.5624880489538,0.18540528447285967,0.9484343945371395,94.84343945371396,0.22708061445852326,0.9104469489099067,91.04469489099067,0.2992541580163812,0.8174219031816,81.74219031816,0.4272915829014187
seed1,m_wv,1,layers.m_wv[1],512x512,float64,262144,512,34.16930344914049,169.62984608212912,7.483353691545201,0.0008687909612613997,7.483353691545201,43.74358119587905,8613.526182040501,0.9957482273293841,99.5748227329384,0.06520561839761922,0.9849521941266136,98.49521941266136,0.12266949854542647,0.9617986464125261,96.1798646412526,0.19545166560424573,0.916920813386271,91.69208133862709,0.28823460342875046,0.8815368821173376,88.15368821173377,0.34418471477197005,0.8321347579117072,83.21347579117072,0.40971360984020627,0.761873452984412,76.1873452984412,0.4879821175161934,0.6567498566451356,65.67498566451356,0.5858755357197162
seed1,m_wv,2,layers.m_wv[2],512x512,float64,262144,512,17.280371393354937,153.7021725991688,10.650389890576742,0.000734068877068931,10.650389890576742,44.27331515438173,14508.706503268142,0.9958908633904202,99.58908633904203,0.06410254760600229,0.985399347805268,98.5399347805268,0.12083315850681031,0.9629583756374893,96.29583756374893,0.1924620075820438,0.920306708657202,92.0306708657202,0.2823000023783174,0.8868002373197522,88.68002373197523,0.33645172414515545,0.8402147775317533,84.02147775317533,0.3997314379283254,0.7737874371873046,77.37874371873046,0.4756180850353521,0.674238653859512,67.4238653859512,0.5707550666796467
seed1,m_wv,3,layers.m_wv[3],512x512,float64,262144,512,31.58099078704201,188.15552191613122,8.034936961317543,0.0013570590717811005,8.034936961317543,45.153908573989064,5920.845398993518,0.9950242131126742,99.50242131126743,0.07053925777413458,0.9823883116286708,98.23883116286709,0.13270903650968613,0.9552671217438106,95.52671217438106,0.21150148523400358,0.9041837735235236,90.41837735235237,0.30954196238390097,0.8644060971536335,86.44060971536335,0.36823077389914943,0.8097063745855083,80.97063745855083,0.4362265757774183,0.7328369916268888,73.28369916268888,0.5168781368689445,0.6207468563982903,62.07468563982903,0.6158353218204601
seed1,m_wv,4,layers.m_wv[4],512x512,float64,262144,512,35.579364442773965,192.11088932394904,7.542022162061994,0.0015096331534246654,7.542022162061994,44.98698595635806,4995.93039868832,0.9943465797102006,99.43465797102006,0.07518922987901543,0.9802564879064183,98.02564879064182,0.14051160839440177,0.9508259639763728,95.08259639763727,0.2217521950818689,0.896077156568982,89.60771565689821,0.32237066155439453,0.8542734675757928,85.42734675757929,0.3817414470871708,0.798244695500584,79.8244695500584,0.44917179842396165,0.7212616109058958,72.12616109058958,0.5279568060874906,0.612020504150803,61.2020504150803,0.6228800011633036
seed1,m_wv,5,layers.m_wv[5],512x512,float64,262144,512,37.54462332415114,195.97494720095077,7.426980588598831,0.00038171763549454317,7.426980588598831,45.50783393277588,19456.739479632986,0.9941710186895197,99.41710186895197,0.07634776558931024,0.9797109680166777,97.97109680166777,0.14243957309442598,0.9494472298369564,94.94472298369564,0.22483943195766085,0.8938647836437131,89.38647836437131,0.32578400260953094,0.8510467136652764,85.10467136652764,0.385944667452115,0.7937141699152129,79.37141699152129,0.45418699902659815,0.7158607783311958,71.58607783311957,0.5330471101777068,0.6033851486601425,60.33851486601425,0.6297736508777241
seed1,m_wv,6,layers.m_wv[6],512x512,float64,262144,512,40.01306524578863,206.9146264001652,7.290892943361328,0.00017394943527213982,7.290892943361328,46.11918589154953,41913.86383034183,0.9939192589337439,99.39192589337439,0.07797910660078193,0.978791648968058,97.8791648968058,0.14563087252345214,0.9468673863872941,94.68673863872941,0.23050512708550744,0.8876533261343177,88.76533261343177,0.33518155358802537,0.842627258631559,84.2627258631559,0.3967023334547467,0.7819616954441557,78.19616954441557,0.4669457190679065,0.69945219832362,69.945219832362,0.5482224016550035,0.5829386353088596,58.29386353088596,0.6458028837742523
seed1,m_wv,7,layers.m_wv[7],512x512,float64,262144,512,35.59944692600177,187.45008097347258,7.8066588098593215,0.0047320585981979685,7.8066588098593215,46.57864219403615,1649.7384062049025,0.9950140789275277,99.50140789275277,0.0706110548885393,0.9823361213248856,98.23361213248856,0.13290552537466013,0.9555820161772308,95.55820161772309,0.21075574445971618,0.9047485637843976,90.47485637843977,0.308628314021255,0.8650287558502199,86.50287558502198,0.3673843275777835,0.8111388783559725,81.11388783559725,0.43458154774912783,0.7351083032270971,73.51083032270971,0.5146763029059167,0.6218029265841855,62.180292658418544,0.6149772950408938
seed1,m_wv,8,layers.m_wv[8],512x512,float64,262144,512,36.33057334114762,223.7767972969627,7.668764423473936,0.0016863613371230343,7.668764423473936,46.22336120523777,4547.521491780048,0.9929873295134198,99.29873295134199,0.08374168905975185,0.975308971343448,97.5308971343448,0.15713379221718043,0.9383622360367946,93.83622360367946,0.24826953893541878,0.8715854576545347,87.15854576545347,0.35834974863318286,0.8215524852288858,82.15524852288858,0.42243048513467185,0.7555136513323671,75.55136513323671,0.4944556083893001,0.6674726270559087,66.74726270559087,0.5766518645977756,0.546721111657379,54.6721111657379,0.6732598965797837
seed1,m_wv,9,layers.m_wv[9],512x512,float64,262144,512,35.955372344091515,211.2082018484246,7.659786894016681,0.0022362400385457786,7.659786894016681,45.93022600242221,3425.2972677288353,0.993613127549741,99.3613127549741,0.07991791069753414,0.9775829634824109,97.75829634824109,0.14972319966387668,0.9440938332544528,94.40938332544529,0.23644484926838047,0.8828690526709382,88.28690526709381,0.34224398801010636,0.836177045739696,83.6177045739696,0.40475048395314367,0.7738632071021928,77.38632071021928,0.4755384242075578,0.6901279200988139,69.01279200988138,0.5566615487899144,0.5724986216326604,57.249862163266044,0.6538358955941006
seed1,m_wv,10,layers.m_wv[10],512x512,float64,262144,512,26.623979170556765,195.45198566861163,8.891294269078823,0.00030911403295030024,8.891294269078823,45.87768196615337,28763.800155615638,0.9941981148439594,99.41981148439594,0.07617010670886992,0.9796608482198588,97.96608482198587,0.1426153981172483,0.9486649415841835,94.86649415841835,0.22657241318354832,0.891739647641762,89.17396476417619,0.32902940956430937,0.848109117953489,84.8109117953489,0.3897318078454863,0.7902202480733003,79.02202480733003,0.45801719610370495,0.7120355542789806,71.20355542789805,0.5366231878339022,0.601353479144093,60.1353479144093,0.6313846061283939
seed1,m_wv,11,layers.m_wv[11],512x512,float64,262144,512,16.07962711544889,200.3133682199556,11.523141521074084,0.0011065222813639005,11.523141521074084,46.20711805366317,10413.835957167214,0.9937378680121343,99.37378680121343,0.07913363373348742,0.9779778720461194,97.79778720461194,0.14839854431186508,0.9449376268291204,94.49376268291203,0.2346537303579033,0.8841711333361439,88.4171133336144,0.3403364022020801,0.8381724520106507,83.81724520106508,0.402277948673985,0.7772728178700161,77.72728178700162,0.4719398077403345,0.6944122247515454,69.44122247515455,0.5527999414331143,0.5757535684634593,57.575356846345926,0.6513420234688844
seed1,m_w_read,0,layers.m_w_read[0],512x512,float64,262144,512,2.848095800472063,37.83457517759474,24.676389610277138,0.0008524782406601985,24.676389610277138,41.64462112665533,28946.650405019842,0.9993708563117736,99.93708563117735,0.025082736856778986,0.9978024932042481,99.7802493204248,0.04687757241743566,0.994462738405098,99.4462738405098,0.07441277843826272,0.9878530814920364,98.78530814920364,0.11021305960712445,0.9819718049789378,98.19718049789378,0.13426911417396867,0.971011065741971,97.1011065741971,0.17026137042215111,0.9462806955365408,94.62806955365409,0.2317742532367631,0.8868637571548906,88.68637571548906,0.336357314243513
seed1,m_w_read,1,layers.m_w_read[1],512x512,float64,262144,512,8.915460058541159,130.9965050323378,15.383002733476326,0.0020420944340193118,15.383002733476326,45.93175044496492,7532.953656408062,0.9965152804987479,99.6515280498748,0.05903151278132778,0.9875455793362456,98.75455793362457,0.11159937573192043,0.9679368941029489,96.79368941029489,0.179061737669026,0.929366283178452,92.9366283178452,0.2657700450042253,0.8981804510538465,89.81804510538464,0.31909175631180686,0.8544997256852435,85.44997256852434,0.3814449820285444,0.7922446532409562,79.22446532409562,0.45580187226364466,0.696488497821687,69.6488497821687,0.5509187800196259
seed1,m_w_read,2,layers.m_w_read[2],512x512,float64,262144,512,10.854405602305162,139.35548309240173,14.109983238923538,0.000548390465837224,14.109983238923538,46.48678598817293,25729.811362387423,0.9959444002134246,99.59444002134245,0.0636835911878047,0.9857120724452886,98.57120724452886,0.11953211934334396,0.9636925464298587,96.36925464298587,0.19054514837733685,0.9213346171625109,92.13346171625109,0.2804734975670413,0.8879021985722099,88.79021985722099,0.33481009755948243,0.8416998612035504,84.16998612035505,0.3978694997061845,0.7758498778949589,77.58498778949588,0.4734449515044396,0.6781537844873907,67.81537844873907,0.5673149174070864
seed1,m_w_read,3,layers.m_w_read[3],512x512,float64,262144,512,13.089647928512678,161.94733950327426,13.432001126750878,0.0008689414833490554,13.432001126750878,48.59646760946461,15457.889149199727,0.9952990885014484,99.52990885014485,0.06856319346815434,0.9834368076834326,98.34368076834326,0.12869806648340698,0.9578473923853692,95.78473923853691,0.20531100217628573,0.9094619387550023,90.94619387550023,0.30089543240966243,0.8717899953072105,87.17899953072104,0.35806424659939107,0.8202254765846748,82.02254765846749,0.4239982587409118,0.7479480003633768,74.79480003633768,0.5020478061266906,0.6429340017112691,64.29340017112692,0.5975499964762203
seed1,m_w_read,4,layers.m_w_read[4],512x512,float64,262144,512,23.297330551811463,189.95852692004357,10.0195584392955,0.0025051543036335115,10.0195584392955,48.361711670238186,3999.5773612679222,0.9943984166398894,99.43984166398894,0.07484372625752027,0.9803022851678019,98.0302285167802,0.14034854766686425,0.9504258651116473,95.04258651116473,0.22265249805100484,0.8946463363673701,89.464633636737,0.32458229100280545,0.8516690935545563,85.16690935545563,0.3851375162788529,0.7935652676637059,79.35652676637059,0.4543508912022668,0.71433364847293,71.433364847293,0.5344776436176447,0.602075468324932,60.2075468324932,0.6308125963192777
seed1,m_w_read,5,layers.m_w_read[5],512x512,float64,262144,512,19.079291538965684,198.40955076341697,11.277955225095726,6.792406566859256e-05,11.277955225095726,49.26193741907356,166037.6939172318,0.9937146623124133,99.37146623124133,0.07928012164210305,0.9778685432800787,97.78685432800786,0.1487664502497836,0.9446496261811405,94.46496261811404,0.23526660157969628,0.8834547413006102,88.34547413006102,0.34138725620530974,0.8369977819658884,83.69977819658884,0.4037353316643363,0.7756386565502963,77.56386565502963,0.47366796751490775,0.6933678548700519,69.33678548700519,0.5537437540324478,0.5790674299266146,57.906742992661464,0.648793164323874
seed1,m_w_read,6,layers.m_w_read[6],512x512,float64,262144,512,15.841136561587383,202.39089682487906,12.66371561860833,0.0025163349576714984,12.66371561860833,50.40275995829857,5032.603302672692,0.9932982079342723,99.32982079342723,0.08186447377054189,0.9767406858961472,97.67406858961472,0.15251004591125414,0.9421979264841569,94.21979264841569,0.24042061790920324,0.8787891857395658,87.87891857395658,0.34815343493987566,0.831030583180086,83.1030583180086,0.41105889702074805,0.7675491182399389,76.7549118239939,0.4821316021171617,0.6823597815160586,68.23597815160586,0.5635957935293178,0.5663549379713715,56.63549379713715,0.6585173209784451
seed1,m_w_read,7,layers.m_w_read[7],512x512,float64,262144,512,19.555553247726603,196.51803335094107,11.569809391941446,0.0030990029913916983,11.569809391941446,51.163619179654866,3733.3972971564262,0.9939105392987899,99.39105392987899,0.0780349966438782,0.9785544442095374,97.85544442095375,0.14644301209160712,0.9457652133719595,94.57652133719596,0.23288363323351105,0.8851930403356952,88.51930403356953,0.33883175716615577,0.8392255335650078,83.92255335650079,0.40096691438944454,0.7779565001202045,77.79565001202045,0.471214918991107,0.6955185055261619,69.55185055261619,0.551798418332128,0.5809088347142368,58.09088347142368,0.6473725089048524
seed1,m_w_read,8,layers.m_w_read[8],512x512,float64,262144,512,17.71256593959524,203.36454805735852,11.848991721147199,0.0016748580588372892,11.848991721147199,49.86802127100687,7074.624418843553,0.9932132716509058,99.32132716509058,0.08238160200611674,0.9763797659159854,97.63797659159854,0.15368875718156677,0.9413492264099954,94.13492264099955,0.24217921791517247,0.87763370320192,87.763370320192,0.3498089432791563,0.829959678460266,82.9959678460266,0.41235945671190083,0.7677883417565537,76.77883417565538,0.48188344881666795,0.6848585575599042,68.48585575599043,0.5613746008149066,0.570793865721662,57.0793865721662,0.6551382558501205
seed1,m_w_read,9,layers.m_w_read[9],512x512,float64,262144,512,17.887215098805328,206.71771313565677,11.970187219510022,0.00046555841642880965,11.970187219510022,50.62584764330134,25711.461327088757,0.9929540907389203,99.29540907389203,0.08393991458823227,0.9757688983471159,97.5768898347116,0.15566342426171959,0.9397195702998188,93.97195702998188,0.24552073171156283,0.8741658192469979,87.41658192469978,0.35473113868534595,0.8249750223606421,82.49750223606421,0.4183598661910077,0.7604053808163213,76.04053808163212,0.48948403363509085,0.674580886027569,67.4580886027569,0.5704551813880131,0.5574618428448946,55.746184284489466,0.6652354148383153
seed1,m_w_read,10,layers.m_w_read[10],512x512,float64,262144,512,19.149779310377436,202.06005811268113,11.6121236018727,8.750674543166897e-05,11.6121236018727,50.81518798980384,132699.75411141544,0.9931040845700481,99.31040845700481,0.08304164876706108,0.975829034718723,97.5829034718723,0.1554701427325422,0.9398682607901465,93.98682607901465,0.2452177383670551,0.8745568196944509,87.45568196944508,0.3541795876466473,0.8257462280701277,82.57462280701276,0.41743714728072817,0.7615733907908881,76.15733907908881,0.488289472760894,0.6770236912485571,67.70236912485571,0.5683100463228175,0.5630195569173381,56.30195569173381,0.6610449629810834
seed1,m_w_read,11,layers.m_w_read[11],512x512,float64,262144,512,11.637040953964837,174.46898537575981,14.873799506047103,0.00011614172853293711,14.873799506047103,50.739151975877974,128065.93886562469,0.9934042808726882,99.34042808726882,0.0812140328226091,0.9771396777439831,97.71396777439831,0.15119630371148912,0.9436481496502419,94.3648149650242,0.23738544679436036,0.8828474231074873,88.28474231074873,0.3422755861765672,0.8374652609412216,83.74652609412216,0.40315597361167593,0.7782926584805899,77.829265848059,0.47085809063815615,0.7006030961767368,70.06030961767368,0.5471717315644725,0.595264776774955,59.52647767749551,0.6361880407749307
seed1,m_w_out,0,layers.m_w_out[0],512x512,float64,262144,512,5.6812573788764915,70.92721916394727,18.10022563571985,0.0008418253890709633,18.10022563571985,43.14259072850665,21501.163864510214,0.9994155279955584,99.94155279955585,0.02417585581611457,0.9979408382505115,99.79408382505115,0.04537798749932067,0.9947792813805825,99.47792813805825,0.07225454047613569,0.9884692675296322,98.84692675296321,0.10738124822504087,0.9825650207246129,98.25650207246129,0.13204158161498622,0.9706179534624206,97.06179534624206,0.17141192064025002,0.9397839141254661,93.97839141254661,0.2453896613032706,0.8559078856157917,85.59078856157917,0.37959467117467327
seed1,m_w_out,1,layers.m_w_out[1],512x512,float64,262144,512,4.24570916172576,100.21320541454064,20.468094631376594,0.0006104496244416907,20.468094631376594,42.174751920964844,33529.53923117972,0.9957723161190526,99.57723161190526,0.06502064196043753,0.9851574251551931,98.5157425155193,0.12183010647950238,0.9624688393018641,96.24688393018641,0.19372960718004847,0.9187528270745993,91.87528270745993,0.28503889721474984,0.884250073206181,88.42500732061809,0.3402204091376927,0.8376504929379273,83.76504929379273,0.4029261806610148,0.7724356628276385,77.24356628276385,0.4770370396230899,0.6790549090536576,67.90549090536577,0.5665201593468165
seed1,m_w_out,2,layers.m_w_out[2],512x512,float64,262144,512,4.56833477314383,107.21918575052248,20.300840754451524,0.0023546522184499943,20.300840754451524,43.390333235809464,8621.587763739919,0.9953310389580698,99.53310389580699,0.06832979615021659,0.98354686002798,98.35468600279799,0.12826979368510744,0.9585617968557633,95.85617968557632,0.20356375695156725,0.9118297360227925,91.18297360227925,0.29693478067954165,0.8762615700594173,87.62615700594174,0.35176473663598334,0.8288073862349393,82.88073862349393,0.41375429153672916,0.7637349886562559,76.37349886562559,0.48607099413948174,0.671664613837744,67.1664613837744,0.5730055725403166
seed1,m_w_out,3,layers.m_w_out[3],512x512,float64,262144,512,5.694765379101432,136.5550035719895,18.506682679339157,0.001400169171130484,18.506682679339157,44.16380631331774,13217.461904547596,0.9944585406207188,99.44585406207189,0.07444097916659337,0.9807336365798899,98.07336365798899,0.13880332640145956,0.9518303863314534,95.18303863314534,0.21947577011721944,0.8983171757843902,89.83171757843903,0.3188774438802623,0.857548871124339,85.75488711243389,0.3774269848270802,0.8026271334226391,80.26271334226391,0.4442666615641566,0.7287381407235509,72.87381407235509,0.5208280515452763,0.6264667427263687,62.64667427263687,0.6111736719408251
seed1,m_w_out,4,layers.m_w_out[4],512x512,float64,262144,512,6.8710151828952455,150.4487611566881,17.12504634929069,0.00034705670819510395,17.12504634929069,44.88923556371635,49343.6546388942,0.9940835238764618,99.40835238764618,0.07691863313617958,0.9791667182295247,97.91667182295247,0.14433738867831605,0.9479758698862423,94.79758698862423,0.22808798765774083,0.8909437893794816,89.09437893794816,0.33023659794232135,0.8481854038243261,84.8185403824326,0.38963392585306783,0.7918871676240001,79.18871676240002,0.4561938539436934,0.7178423285067032,71.78423285067032,0.5311851574482261,0.6165936731995557,61.65936731995557,0.6191981321034845
seed1,m_w_out,5,layers.m_w_out[5],512x512,float64,262144,512,6.871037863615049,162.96886108251982,17.1044168016294,0.002072990271733078,17.1044168016294,44.83523411029484,8251.083970273352,0.9934209372699261,99.3420937269926,0.08111142169925216,0.976591923252583,97.6591923252583,0.15299698280494606,0.9415921801928557,94.15921801928557,0.24167709822642333,0.8782974852430965,87.82974852430965,0.34885887512990627,0.8313258245212041,83.1325824521204,0.41069961709112407,0.7698352251413638,76.98352251413638,0.47975491123972475,0.6896581160088607,68.96581160088607,0.5570833725674634,0.5824523948959673,58.245239489596734,0.6461792360514478
seed1,m_w_out,6,layers.m_w_out[6],512x512,float64,262144,512,9.156180756036436,196.09835372577817,15.084333407801935,0.002561824248758045,15.084333407801935,45.64395850237253,5888.121878428904,0.9924483424979738,99.24483424979738,0.08690027331387538,0.9737860554165236,97.37860554165236,0.16190720979461157,0.9351131544737991,93.5113154473799,0.2547289648355698,0.8651025248777111,86.51025248777111,0.3672839162314202,0.8133821917869469,81.33821917869469,0.4319928335204799,0.7465332167847761,74.65332167847761,0.5034548472457325,0.6589314638430325,65.89314638430325,0.5840107329124762,0.5415780246703852,54.15780246703852,0.6770686636742353
